1581060090.319661146,1581060090.383510940,1581060090.444148688
1581060150.446429586,1581060150.510032180,1581060150.571116336
1581060210.573134758,1581060210.636885125,1581060210.697650167
1581060270.699722242,1581060270.763536349,1581060270.824414550
1581060330.826443554,1581060330.892322427,1581060330.956379893
1581060390.958418279,1581060391.19191172,1581060391.86323920
1581060451.88291355,1581060451.154498536,1581060451.218551042
1581060511.221057601,1581060511.287351994,1581060511.350419365
1581060571.352471736,1581060571.416170584,1581060571.482140418
1581060631.484106098,1581060631.547672025,1581060631.611103445
1581060691.613123044,1581060691.679129019,1581060691.742791319
1581060751.745045924,1581060751.808631948,1581060751.872648464
1581060811.874670192,1581060811.938466480,1581060811.999716804
1581060872.1806614,1581060872.67990700,1581060872.128720397
1581060932.130810285,1581060932.194565439,1581060932.260650119
1581060992.262641974,1581060992.326170410,1581060992.387206074
1581061052.389357152,1581061052.452508937,1581061052.513303239
1581061112.515373802,1581061112.578935336,1581061112.639993629
1581061172.642174354,1581061172.705730365,1581061172.766396732
1581061232.768635866,1581061232.829402085,1581061232.893260694
1581061292.895256530,1581061292.958799893,1581061293.21843342
1581061353.24079849,1581061353.84625294,1581061353.145207060
1581061413.147231028,1581061413.213143295,1581061413.276021551
1581061473.278334691,1581061473.341934431,1581061473.406286390
1581061533.408273097,1581061533.471199415,1581061533.534745491
1581061593.536765358,1581061593.597524239,1581061593.658717944
1581061653.660980599,1581061653.724461512,1581061653.785131740
1581061713.787171045,1581061713.850797487,1581061713.911720706
1581061773.913850963,1581061773.977587324,1581061774.38332229
1581061834.40399524,1581061834.101052270,1581061834.164524398
1581061894.166636857,1581061894.227201128,1581061894.288030296
1581061954.290110874,1581061954.353254190,1581061954.417404411
1581062014.419391947,1581062014.480334553,1581062014.543399143
1581062074.545487237,1581062074.608116368,1581062074.668805602
1581062134.670901755,1581062134.731540542,1581062134.792693661
1581062194.794964672,1581062194.857759752,1581062194.920712326
1581062254.922851980,1581062254.983413060,1581062255.47005266
1581062315.49120158,1581062315.113040106,1581062315.176907981
1581062375.178986394,1581062375.242707653,1581062375.303140508
1581062435.305145821,1581062435.365708772,1581062435.429850670
1581062495.432121942,1581062495.492743607,1581062495.558731046
1581062555.561136848,1581062555.624684435,1581062555.688503931
1581062615.690833331,1581062615.751406322,1581062615.814945076
1581062675.817169532,1581062675.880663996,1581062675.941488979
1581062735.943595264,1581062736.4271526,1581062736.64959425
1581062796.66951791,1581062796.127721096,1581062796.190814785
1581062856.192808763,1581062856.256469375,1581062856.319774678
1581062916.321801037,1581062916.385880914,1581062916.452011254
1581062976.454424216,1581062976.518887432,1581062976.582805052
1581063036.585008745,1581063036.648434717,1581063036.715401433
1581063096.717495672,1581063096.778309549,1581063096.838891848
1581063156.841158891,1581063156.904635340,1581063156.965617884
1581063216.967588120,1581063217.28134030,1581063217.88837888
1581063277.90875843,1581063277.151560864,1581063277.217930986
1581063337.220011535,1581063337.282963732,1581063337.344100605
1581063397.346506114,1581063397.412290008,1581063397.476244402
1581063457.478717639,1581063457.539427130,1581063457.601042223
1581063517.603025701,1581063517.663554120,1581063517.727315623
1581063577.729375595,1581063577.792922932,1581063577.853477778
1581063637.855646560,1581063637.919112866,1581063637.985789354
1581063697.987979041,1581063698.53935022,1581063698.114349713
1581063758.116681506,1581063758.177106993,1581063758.240062583
1581063818.242171467,1581063818.302747795,1581063818.366907663
1581063878.369037568,1581063878.429835218,1581063878.491057650
1581063938.493123191,1581063938.553855997,1581063938.617997485
1581063998.620109390,1581063998.680702240,1581063998.746806944
1581064058.748942879,1581064058.812165058,1581064058.875760460
1581064118.877831402,1581064118.941385511,1581064119.2082915
1581064179.4113966,1581064179.64570667,1581064179.125249260
1581064239.127198673,1581064239.187832054,1581064239.250957256
1581064299.252928714,1581064299.318767424,1581064299.382146387
1581064359.384384077,1581064359.445503565,1581064359.506351387
1581064419.508528853,1581064419.572011632,1581064419.632545503
1581064479.634485335,1581064479.694927510,1581064479.758223964
1581064539.760245574,1581064539.823809716,1581064539.884789864
1581064599.886933409,1581064599.947706085,1581064600.11513273
1581064660.13908469,1581064660.77172199,1581064660.140661756
1581064720.142645073,1581064720.203072422,1581064720.269218225
1581064780.271257613,1581064780.331891499,1581064780.395627674
1581064840.397735770,1581064840.461356107,1581064840.524738946
1581064900.526844465,1581064900.589799075,1581064900.650979034
1581064960.652990469,1581064960.713801721,1581064960.777084350
1581065020.779218677,1581065020.839774263,1581065020.903617409
1581065080.905840250,1581065080.972015942,1581065081.35004246
1581065141.37221401,1581065141.97754596,1581065141.158421434
1581065201.160503333,1581065201.224095143,1581065201.285094672
1581065261.287281689,1581065261.350780985,1581065261.411606518
1581065321.413625448,1581065321.476569795,1581065321.537688787
1581065381.539798512,1581065381.602914708,1581065381.667156414
1581065441.669371712,1581065441.735375976,1581065441.798798177
1581065501.800952587,1581065501.864454599,1581065501.925673952
1581065561.927906388,1581065562.1862495,1581065562.62418316
1581065622.64474070,1581065622.124908950,1581065622.185715686
1581065682.187622147,1581065682.248282282,1581065682.309164556
1581065742.311451997,1581065742.374337060,1581065742.434982648
1581065802.437182960,1581065802.503071893,1581065802.564120755
1581065862.566492748,1581065862.629517799,1581065862.693632437
1581065922.695721320,1581065922.758739676,1581065922.819135368
1581065982.821175307,1581065982.881965200,1581065982.946099713
1581066042.948128028,1581066043.11624581,1581066043.72452285
1581066103.74414457,1581066103.135106017,1581066103.198016416
1581066163.200098027,1581066163.260864963,1581066163.321673580
1581066223.323784037,1581066223.386731249,1581066223.447807368
1581066283.449882501,1581066283.510588846,1581066283.574495869
1581066343.576549605,1581066343.639582699,1581066343.700696652
1581066403.702747810,1581066403.763144282,1581066403.826069726
1581066463.828273462,1581066463.888762608,1581066463.952741337
1581066523.954759204,1581066524.17626913,1581066524.78216785
1581066584.80315122,1581066584.140887504,1581066584.204996256
1581066644.207216649,1581066644.270081360,1581066644.333741793
1581066704.335856874,1581066704.399528173,1581066704.461001084
1581066764.463266606,1581066764.526212230,1581066764.586755633
1581066824.588796869,1581066824.655062126,1581066824.715552143
1581066884.717563625,1581066884.783438584,1581066884.847357878
1581066944.849468761,1581066944.910197443,1581066944.970693918
1581067004.972749853,1581067005.33385155,1581067005.97410566
1581067065.99826376,1581067065.165626100,1581067065.229119875
1581067125.231230789,1581067125.291944354,1581067125.352397580
1581067185.354477729,1581067185.415409981,1581067185.479636030
1581067245.481738122,1581067245.548216488,1581067245.612327093
1581067305.614517427,1581067305.680644112,1581067305.741479477
1581067365.744574423,1581067365.805122113,1581067365.868812686
1581067425.871090566,1581067425.937434750,1581067426.1148448
1581067486.3348883,1581067486.69601952,1581067486.130580969
1581067546.132650154,1581067546.196724723,1581067546.257672755
1581067606.259674387,1581067606.320162854,1581067606.380836899
