1581060253.351225689,1581060253.351761747,1581060253.352403439
1581060313.354588040,1581060313.355278390,1581060313.356102906
1581060373.358012092,1581060373.358511680,1581060373.359300116
1581060433.361338835,1581060433.361897192,1581060433.362548193
1581060493.364568038,1581060493.365152601,1581060493.365902750
1581060553.367911290,1581060553.368608431,1581060553.369433413
1581060613.372274805,1581060613.372603988,1581060613.373325317
1581060673.375184346,1581060673.375438888,1581060673.376099329
1581060733.378107288,1581060733.378499311,1581060733.379401426
1581060793.381560391,1581060793.381946019,1581060793.382708571
1581060853.384868954,1581060853.385286228,1581060853.386265957
1581060913.388588696,1581060913.388879899,1581060913.389738413
1581060973.391771687,1581060973.392365223,1581060973.392849293
1581061033.394861023,1581061033.395636394,1581061033.396227353
1581061093.398338710,1581061093.398962504,1581061093.399528599
1581061153.401593935,1581061153.402169536,1581061153.402725609
1581061213.404848838,1581061213.405676321,1581061213.406188787
1581061273.408074531,1581061273.408668765,1581061273.409228640
1581061333.411047216,1581061333.411932915,1581061333.412616723
1581061393.414504703,1581061393.415291455,1581061393.415813221
1581061453.417880982,1581061453.418509956,1581061453.418978199
1581061513.421099657,1581061513.421514641,1581061513.422044424
1581061573.424093504,1581061573.424693372,1581061573.425208862
1581061633.427790971,1581061633.428347086,1581061633.428788713
1581061693.430745834,1581061693.430997227,1581061693.431886620
1581061753.433823194,1581061753.434028972,1581061753.434851688
1581061813.437094803,1581061813.437358550,1581061813.438664656
1581061873.440787698,1581061873.441121971,1581061873.442020507
1581061933.443993786,1581061933.444337757,1581061933.445039103
1581061993.446941258,1581061993.447540183,1581061993.448347809
1581062053.450444171,1581062053.451340477,1581062053.452192672
1581062113.454579559,1581062113.455226677,1581062113.456125919
1581062173.458247543,1581062173.458971663,1581062173.459902581
1581062233.462428836,1581062233.463166833,1581062233.463992754
1581062293.466047401,1581062293.466588891,1581062293.467307273
1581062353.469420238,1581062353.470069490,1581062353.470855779
1581062413.472962839,1581062413.473822079,1581062413.474383530
1581062473.476349737,1581062473.476846565,1581062473.477670232
1581062533.479697704,1581062533.480230412,1581062533.480929678
1581062593.482949755,1581062593.483469852,1581062593.484263792
1581062653.486209781,1581062653.486532202,1581062653.487067860
1581062713.489191963,1581062713.489487991,1581062713.490278913
