1581056267.284948798,1581056267.472906978,1581056267.533265706
1581056327.537896583,1581056327.725146621,1581056327.785196886
1581056387.787224806,1581056387.978281777,1581056388.41588266
1581056448.43744751,1581056448.234209645,1581056448.296291477
1581056508.298382891,1581056508.491827996,1581056508.551782231
1581056568.553941954,1581056568.740647417,1581056568.806402533
1581056628.808679327,1581056628.996518276,1581056629.57170564
1581056689.59125756,1581056689.241355551,1581056689.305169446
1581056749.307278501,1581056749.494869390,1581056749.555046055
1581056809.556923886,1581056809.749071621,1581056809.811353864
1581056869.813431565,1581056870.5124268,1581056870.67833788
1581056930.69974048,1581056930.260892298,1581056930.323733184
1581056990.325835346,1581056990.518600906,1581056990.584404292
1581057050.586587183,1581057050.774468660,1581057050.835358413
1581057110.837398645,1581057111.20289369,1581057111.83635250
1581057171.86516064,1581057171.273503805,1581057171.336679469
1581057231.338985623,1581057231.532927564,1581057231.593373515
1581057291.595544171,1581057291.786073853,1581057291.846676556
1581057351.848888930,1581057352.36051771,1581057352.99170839
1581057412.101344538,1581057412.283211507,1581057412.346015723
1581057472.348155195,1581057472.532263627,1581057472.595356091
1581057532.597646229,1581057532.790840222,1581057532.851348404
1581057592.853566003,1581057593.49600877,1581057593.110350131
1581057653.112912716,1581057653.305314584,1581057653.368750193
1581057713.370893619,1581057713.559602259,1581057713.622749374
1581057773.624865391,1581057773.809765670,1581057773.870106040
1581057833.872491902,1581057834.63814295,1581057834.123944462
1581057894.126038760,1581057894.315188693,1581057894.375310995
1581057954.377279690,1581057954.568246364,1581057954.630987027
1581058014.633106567,1581058014.821201370,1581058014.883794528
1581058074.886038178,1581058075.81622579,1581058075.141847755
1581058135.143912923,1581058135.331418287,1581058135.391947991
1581058195.394177093,1581058195.586090922,1581058195.649131622
1581058255.651285579,1581058255.838658229,1581058255.901379514
1581058315.903731474,1581058316.94658175,1581058316.157371455
1581058376.159408829,1581058376.349588394,1581058376.412131783
1581058436.414412301,1581058436.601284256,1581058436.661466574
1581058496.663706571,1581058496.845242036,1581058496.905626760
1581058556.907848713,1581058557.95641933,1581058557.158095330
1581058617.160404522,1581058617.345195921,1581058617.407769863
1581058677.410514275,1581058677.598251498,1581058677.661861617
1581058737.664071854,1581058737.851081108,1581058737.914733274
1581058797.916700648,1581058798.98188222,1581058798.158640911
1581058858.160699685,1581058858.348202016,1581058858.408866774
1581058918.411084232,1581058918.595880012,1581058918.656203524
1581058978.658424724,1581058978.849262715,1581058978.910201827
1581059038.912248080,1581059039.98510690,1581059039.159487700
1581059099.161691740,1581059099.346371838,1581059099.406813854
1581059159.409001601,1581059159.594407135,1581059159.654904287
1581059219.656942742,1581059219.844152054,1581059219.907841328
1581059279.909938710,1581059280.94734996,1581059280.157731195
1581059340.159966459,1581059340.350779104,1581059340.411250638
1581059400.413421783,1581059400.599782331,1581059400.662950473
1581059460.664979532,1581059460.857921778,1581059460.921807081
1581059520.924195743,1581059521.116033385,1581059521.178926077
1581059581.181357491,1581059581.373964455,1581059581.434498203
1581059641.436706394,1581059641.628060453,1581059641.690827523
1581059701.692866236,1581059701.882867262,1581059701.943806552
1581059761.945907491,1581059762.135803335,1581059762.196011174
1581059822.198190912,1581059822.385722576,1581059822.446077153
1581059882.448030656,1581059882.635168726,1581059882.699280370
1581059942.701553202,1581059942.889547554,1581059942.953081292
1581060002.955366407,1581060003.145668329,1581060003.206463449
1581060063.208590092,1581060063.396581195,1581060063.457106293
1581060123.459096238,1581060123.646200563,1581060123.706324111
1581060183.708380402,1581060183.903274121,1581060183.966398199
1581060243.968483149,1581060244.153263482,1581060244.213692344
1581060304.215689189,1581060304.404379540,1581060304.467688485
1581060364.469608099,1581060364.659937360,1581060364.720401859
1581060424.722497560,1581060424.911170647,1581060424.974903453
1581060484.976950253,1581060485.170219209,1581060485.230909228
1581060545.232980791,1581060545.425291435,1581060545.488033638
1581060605.490197613,1581060605.676810974,1581060605.737990474
1581060665.740293515,1581060665.930325597,1581060665.995772577
1581060725.997960013,1581060726.188785976,1581060726.251250606
1581060786.253331409,1581060786.438915630,1581060786.502024860
1581060846.504493873,1581060846.692705717,1581060846.755987088
1581060906.758126718,1581060906.948648597,1581060907.8748715
1581060967.10805290,1581060967.202601921,1581060967.268491902
1581061027.270627883,1581061027.460710964,1581061027.521162521
1581061087.523403584,1581061087.710948314,1581061087.773778419
1581061147.775906374,1581061147.967326097,1581061148.33172883
1581061208.35449177,1581061208.225812894,1581061208.285921280
1581061268.288901958,1581061268.476057266,1581061268.539657445
1581061328.541682908,1581061328.728813961,1581061328.792027199
1581061388.794144116,1581061388.985617091,1581061389.48697990
1581061449.50778929,1581061449.241028112,1581061449.304367051
1581061509.306358438,1581061509.495997845,1581061509.557204853
1581061569.559181602,1581061569.747218048,1581061569.810132567
1581061629.812101900,1581061630.356013,1581061630.63229369
1581061690.65380362,1581061690.254145453,1581061690.318060510
1581061750.320281084,1581061750.504965141,1581061750.565851263
1581061810.567931472,1581061810.760738126,1581061810.821214567
1581061870.823368524,1581061871.15311684,1581061871.78160650
1581061931.80446638,1581061931.275599089,1581061931.339379559
1581061991.341500937,1581061991.526132617,1581061991.589816419
1581062051.592294546,1581062051.779528890,1581062051.845636913
1581062111.847995418,1581062112.34533482,1581062112.98093565
1581062172.100252041,1581062172.289664967,1581062172.352933539
1581062232.355048258,1581062232.541984316,1581062232.602507860
1581062292.604617345,1581062292.792084078,1581062292.855441332
1581062352.857747841,1581062353.48145325,1581062353.108860806
1581062413.111137984,1581062413.299180774,1581062413.361762644
