1581059661.129636970,1581059661.131535206,1581059661.131833050
1581059721.133910738,1581059721.135562938,1581059721.135797977
1581059781.137691346,1581059781.139448815,1581059781.139709910
1581059841.141556086,1581059841.143100448,1581059841.143332381
1581059901.145221306,1581059901.146927184,1581059901.147153441
1581059961.149230986,1581059961.150905714,1581059961.151114999
1581060021.153077017,1581060021.154822925,1581060021.155029327
1581060081.156951562,1581060081.158669040,1581060081.158885705
1581060141.160900032,1581060141.162446762,1581060141.162639553
1581060201.164543071,1581060201.166051903,1581060201.166291304
1581060261.168231371,1581060261.169764268,1581060261.169941970
1581060321.172096484,1581060321.173771795,1581060321.173970424
1581060381.175903706,1581060381.177577591,1581060381.177763718
1581060441.179693297,1581060441.181295197,1581060441.181463104
1581060501.183352641,1581060501.185257844,1581060501.185473506
1581060561.187580364,1581060561.189395796,1581060561.189617346
1581060621.191829847,1581060621.193279725,1581060621.193487880
1581060681.195415051,1581060681.196888572,1581060681.197126400
1581060741.199195221,1581060741.200497828,1581060741.200665072
1581060801.202551732,1581060801.204044765,1581060801.204227440
1581060861.206050593,1581060861.207856604,1581060861.208030804
1581060921.210069627,1581060921.211498230,1581060921.211658630
1581060981.213474135,1581060981.214849425,1581060981.215005189
