1581232144.703794296,1581232144.704579760,1581232144.704623703
1581232204.706688008,1581232204.707352924,1581232204.707392810
1581232264.709221817,1581232264.709825359,1581232264.709863716
1581232324.711702247,1581232324.712492736,1581232324.712532496
1581232384.714453830,1581232384.715108080,1581232384.715148002
1581232444.717058280,1581232444.717703471,1581232444.717768864
1581232504.719913140,1581232504.720575710,1581232504.720615463
1581232564.722627373,1581232564.723261404,1581232564.723301090
1581232624.725176548,1581232624.725957039,1581232624.725996484
1581232684.728105356,1581232684.728747012,1581232684.728786715
1581232744.730715796,1581232744.731380633,1581232744.731419328
1581232804.733479052,1581232804.734079110,1581232804.734132912
1581232864.736061336,1581232864.736684245,1581232864.736723829
1581232924.738595672,1581232924.739242094,1581232924.739293202
1581232984.741322804,1581232984.741979660,1581232984.742018383
1581233044.743980876,1581233044.744620163,1581233044.744660492
1581233104.746769328,1581233104.748135440,1581233104.748175339
1581233164.750085671,1581233164.750714209,1581233164.750753379
1581233224.752713816,1581233224.753361392,1581233224.753400480
1581233284.755397637,1581233284.756068887,1581233284.756108454
1581233344.758149398,1581233344.758812772,1581233344.758851801
1581233404.760931172,1581233404.761603397,1581233404.761665834
1581233464.763575742,1581233464.764268822,1581233464.764307648
